EXP,damping,stiffness,ShoulderPan,ShoulderLift,Elbow,Wrist1,Wrist2,Wrist3
407,448.2758620689656,586.2068965517242,0.047256363636363624,0.27261763636363634,0.6882456363636363,0.2311432727272727,0.0905029090909091,0.44686800000000004
408,448.2758620689656,620.6896551724138,0.04478368421052631,0.25849491228070176,0.6529177192982455,0.21919701754385965,0.08581122807017544,0.4238629824561404
409,448.2758620689656,655.1724137931035,0.0421184126984127,0.243215873015873,0.6147669841269842,0.20630492063492067,0.08075285714285715,0.3988711111111112
410,448.2758620689656,689.6551724137931,0.04012403846153846,0.23165057692307695,0.5859542307692308,0.1965657692307692,0.07694442307692308,0.3799711538461539
411,448.2758620689656,724.1379310344828,0.03838901960784314,0.22146607843137256,0.5606966666666666,0.18802137254901963,0.07359980392156863,0.36346333333333336
412,448.2758620689656,758.6206896551724,0.03688612244897959,0.21266632653061227,0.5387597959183673,0.18063387755102042,0.07071551020408165,0.3491485714285714
413,448.2758620689656,793.1034482758621,0.035570892857142856,0.204885,0.5194510714285715,0.17411392857142857,0.06816410714285714,0.3365478571428572
414,448.2758620689656,827.5862068965519,0.03426326923076923,0.19709192307692305,0.5001161538461538,0.16759596153846154,0.0656125,0.32395980769230776
415,448.2758620689656,862.0689655172415,0.032976060606060606,0.18934772727272728,0.48090348484848483,0.16112742424242427,0.06308151515151517,0.31146030303030303
416,448.2758620689656,896.5517241379312,0.032124285714285716,0.18419232142857142,0.46810857142857143,0.15682107142857143,0.06138982142857143,0.30315500000000006
417,448.2758620689656,931.0344827586208,0.0310625,0.17786812500000004,0.45237437500000005,0.15153265625,0.059320000000000005,0.29290046875
418,448.2758620689656,965.5172413793105,0.03033387096774193,0.17344596774193555,0.44138983870967746,0.14783887096774195,0.05786274193548387,0.28569016129032254
419,448.2758620689656,1000.0,0.029770000000000005,0.17004529411764707,0.43293,0.14498999999999998,0.056762941176470585,0.2802480392156863
420,482.75862068965523,0.0,0.021368214285714282,0.12283071428571428,0.31349249999999995,0.1050494642857143,0.041128928571428566,0.20285410714285712
421,482.75862068965523,34.48275862068966,0.030851599999999993,0.1776256,0.4522564,0.15159579999999995,0.05935839999999999,0.29261079999999995
422,482.75862068965523,68.96551724137932,0.041463620689655166,0.23890379310344828,0.6068377586206896,0.2034975862068965,0.07967086206896551,0.3933189655172414
423,482.75862068965523,103.44827586206898,0.051877843137254895,0.29870490196078436,0.7575549019607843,0.25416372549019606,0.0995227450980392,0.4911878431372549
424,482.75862068965523,137.93103448275863,0.060064150943396226,0.3455554716981132,0.8754228301886793,0.2938381132075472,0.11507547169811322,0.5678250943396228
425,482.75862068965523,172.41379310344828,0.06749615384615384,0.38764442307692304,0.9813230769230767,0.3296978846153847,0.12907557692307692,0.6369765384615385
426,482.75862068965523,206.89655172413796,0.07204122448979593,0.4134644897959184,1.046489387755102,0.35150938775510204,0.13771979591836733,0.6795877551020407
427,482.75862068965523,241.37931034482762,0.07588107692307693,0.43487200000000004,1.100294,0.3697936923076923,0.14489861538461538,0.7149781538461537
428,482.75862068965523,275.86206896551727,0.07715983606557376,0.4417403278688525,1.117358524590164,0.37569344262295085,0.14722360655737704,0.7264378688524589
429,482.75862068965523,310.3448275862069,0.07699811320754717,0.4404839622641509,1.1139750943396223,0.37464075471698116,0.14682471698113206,0.7244383018867925
430,482.75862068965523,344.82758620689657,0.07592277777777777,0.4341177777777777,1.0975574074074077,0.3691922222222222,0.14469185185185185,0.7138803703703703
431,482.75862068965523,379.3103448275862,0.07299698113207548,0.41745301886792446,1.054967358490566,0.35504132075471695,0.1390781132075472,0.6863807547169811
432,482.75862068965523,413.79310344827593,0.07006462962962964,0.4007638888888888,1.012419074074074,0.3405592592592593,0.1334698148148148,0.6585688888888891
433,482.75862068965523,448.2758620689656,0.06554850746268656,0.37531477611940295,0.9476553731343282,0.31875417910447756,0.12491313432835818,0.616579104477612
434,482.75862068965523,482.75862068965523,0.060864242424242425,0.3491075757575757,0.881019696969697,0.29627803030303035,0.11606969696969696,0.5729862121212121
435,482.75862068965523,517.2413793103449,0.05674380952380953,0.3260895238095238,0.8228500000000001,0.27660984126984123,0.10834777777777778,0.5348992063492064
