EXP, ShoulderPan_PE, ShoulderPan_VE, ShoulderLift_PE, \ShoulderLift_VE, Elbow_PE,             Elbow_VE, Wrist1_PE, Wrist1_VE, Wrist2_PE, Wrist2_VE, Wrist3_PE, Wrist3_VE
770, -0.0427, 0.0992, 0.0393, -0.0921, -0.0206, 0.0451, 0.0402, -0.0943, 0.0184, -0.0431, -0.0775, 0.1818
770, -0.0400, 0.1367, 0.0368, -0.1262, -0.0192, 0.0638, 0.0377, -0.1293, 0.0172, -0.0591, -0.0727, 0.2493
770, -0.0383, 0.1140, 0.0352, -0.1053, -0.0184, 0.0521, 0.0361, -0.1081, 0.0165, -0.0494, -0.0696, 0.2082
770, -0.0361, 0.1292, 0.0331, -0.1190, -0.0172, 0.0597, 0.0340, -0.1223, 0.0155, -0.0558, -0.0655, 0.2355
770, -0.0325, 0.1194, 0.0299, -0.1098, -0.0154, 0.0546, 0.0308, -0.1134, 0.0140, -0.0517, -0.0592, 0.2176
770, -0.0306, 0.0917, 0.0281, -0.0842, -0.0144, 0.0403, 0.0290, -0.0873, 0.0132, -0.0397, -0.0557, 0.1675
770, -0.0359, 0.0895, 0.0329, -0.0821, -0.0170, 0.0391, 0.0273, -0.0998, 0.0155, -0.0388, -0.0651, 0.1635
770, -0.0318, 0.0944, 0.0291, -0.0864, -0.0149, 0.0414, 0.0301, -0.0898, 0.0137, -0.0408, -0.0578, 0.1721
770, -0.0293, 0.1229, 0.0268, -0.1123, -0.0136, 0.0557, 0.0277, -0.1163, 0.0126, -0.0530, -0.0532, 0.2233
770, -0.0257, 0.0894, 0.0234, -0.0815, -0.0117, 0.0386, 0.0243, -0.0849, 0.0111, -0.0386, -0.0466, 0.1628
770, -0.0233, 0.0752, 0.0212, -0.0683, -0.0105, 0.0312, 0.0220, -0.0716, 0.0100, -0.0325, -0.0423, 0.1369
770, -0.0213, 0.0735, 0.0193, -0.0666, -0.0095, 0.0303, 0.0201, -0.0699, 0.0092, -0.0317, -0.0386, 0.1338
770, -0.0241, 0.0843, 0.0219, -0.0764, -0.0109, 0.0357, 0.0228, -0.0800, 0.0104, -0.0363, -0.0437, 0.1532
770, -0.0211, 0.0650, 0.0191, -0.0586, -0.0093, 0.0258, 0.0199, -0.0618, 0.0091, -0.0280, -0.0382, 0.1181
770, -0.0191, 0.0711, 0.0172, -0.0640, -0.0083, 0.0288, 0.0180, -0.0674, 0.0082, -0.0306, -0.0345, 0.1290
770, -0.0167, 0.0583, 0.0150, -0.0522, -0.0070, 0.0222, 0.0157, -0.0553, 0.0071, -0.0250, -0.0302, 0.1058
770, -0.0180, 0.0516, 0.0163, -0.0460, -0.0077, 0.0188, 0.0170, -0.0490, 0.0063, -0.0245, -0.0327, 0.0936
770, -0.0152, 0.0562, 0.0137, -0.0501, -0.0063, 0.0211, 0.0144, -0.0532, 0.0065, -0.0241, -0.0275, 0.1017
770, -0.0129, 0.0554, 0.0115, -0.0492, -0.0051, 0.0206, 0.0122, -0.0524, 0.0055, -0.0237, -0.0233, 0.1001
770, -0.0105, 0.0451, 0.0093, -0.0398, -0.0039, 0.0154, 0.0100, -0.0428, 0.0045, -0.0193, -0.0190, 0.0816
770, -0.0089, 0.0463, 0.0079, -0.0408, -0.0031, 0.0160, 0.0085, -0.0439, 0.0038, -0.0198, -0.0161, 0.0836
770, -0.0071, 0.0327, 0.0062, -0.0283, -0.0022, 0.0091, 0.0068, -0.0312, 0.0030, -0.0140, -0.0129, 0.0591
770, -0.0067, 0.0372, 0.0058, -0.0323, -0.0019, 0.0114, 0.0064, -0.0353, 0.0029, -0.0159, -0.0121, 0.0670
770, -0.0047, 0.0283, 0.0040, -0.0241, -0.0009, 0.0069, 0.0045, -0.0270, 0.0020, -0.0120, -0.0085, 0.0510
770, -0.0031, 0.0245, 0.0025, -0.0206, -0.0001, 0.0049, 0.0030, -0.0234, 0.0013, -0.0104, -0.0056, 0.0440
770, -0.0021, 0.0118, 0.0016, -0.0091, 0.0004, -0.0014, 0.0021, -0.0116, 0.0009, -0.0050, -0.0038, 0.0212
770, -0.0010, 0.0264, 0.0005, -0.0230, 0.0010, 0.0070, 0.0010, -0.0248, 0.0004, -0.0112, -0.0017, 0.0474
770, 0.0005, 0.0187, -0.0008, -0.0158, 0.0018, 0.0028, -0.0003, -0.0178, -0.0002, -0.0079, 0.0009, 0.0336
770, 0.0020, 0.0165, -0.0023, -0.0138, 0.0027, 0.0017, -0.0017, -0.0157, -0.0009, -0.0070, 0.0037, 0.0296
770, 0.0036, 0.0079, -0.0038, -0.0055, 0.0035, -0.0032, -0.0032, -0.0078, -0.0016, -0.0033, 0.0066, 0.0140
770, 0.0047, 0.0099, -0.0048, -0.0076, 0.0041, -0.0020, -0.0042, -0.0096, -0.0020, -0.0042, 0.0085, 0.0178
770, 0.0063, 0.0088, -0.0064, -0.0065, 0.0051, -0.0026, -0.0057, -0.0086, -0.0027, -0.0037, 0.0114, 0.0157
770, 0.0076, 0.0068, -0.0076, -0.0047, 0.0058, -0.0037, -0.0068, -0.0068, -0.0032, -0.0028, 0.0137, 0.0122
770, 0.0088, 0.0019, -0.0087, -0.0000, 0.0065, -0.0064, -0.0079, -0.0023, -0.0038, -0.0008, 0.0159, 0.0034
770, 0.0096, 0.0017, -0.0094, 0.0001, 0.0069, -0.0065, -0.0086, -0.0022, -0.0041, -0.0007, 0.0172, 0.0030
770, 0.0140, -0.0028, -0.0136, 0.0044, 0.0094, -0.0090, -0.0126, 0.0019, -0.0059, 0.0012, 0.0251, -0.0049
770, 0.0138, -0.0114, -0.0135, 0.0125, 0.0093, -0.0139, -0.0125, 0.0097, -0.0059, 0.0049, 0.0249, -0.0204
770, 0.0142, -0.0231, -0.0138, 0.0235, 0.0095, -0.0205, -0.0128, 0.0203, -0.0060, 0.0098, 0.0255, -0.0413
770, 0.0193, -0.0036, -0.0187, 0.0049, 0.0124, -0.0094, -0.0175, 0.0025, -0.0082, 0.0015, 0.0347, -0.0061
770, 0.0201, -0.0288, -0.0194, 0.0288, 0.0129, -0.0238, -0.0182, 0.0255, -0.0085, 0.0122, 0.0362, -0.0514
770, 0.0208, -0.0303, -0.0201, 0.0301, 0.0133, -0.0246, -0.0188, 0.0268, -0.0088, 0.0128, 0.0374, -0.0540
770, 0.0208, -0.0169, -0.0201, 0.0172, 0.0133, -0.0168, -0.0188, 0.0143, -0.0088, 0.0070, 0.0374, -0.0296
770, 0.0213, -0.0355, -0.0204, 0.0348, 0.0135, -0.0274, -0.0192, 0.0313, -0.0090, 0.0149, 0.0381, -0.0631
770, 0.0278, -0.0013, -0.0266, 0.0022, 0.0172, -0.0079, -0.0251, 0.0000, -0.0118, 0.0004, 0.0498, -0.0014
770, 0.0273, -0.0600, -0.0262, 0.0578, 0.0169, -0.0412, -0.0247, 0.0535, -0.0116, 0.0252, 0.0490, -0.1067
770, 0.0264, -0.0404, -0.0253, 0.0390, 0.0164, -0.0299, -0.0238, 0.0354, -0.0112, 0.0168, 0.0473, -0.0713
770, 0.0274, -0.0510, -0.0261, 0.0490, 0.0169, -0.0359, -0.0247, 0.0451, -0.0116, 0.0213, 0.0490, -0.0902
770, 0.0279, -0.0463, -0.0266, 0.0443, 0.0172, -0.0331, -0.0252, 0.0407, -0.0118, 0.0193, 0.0499, -0.0815
770, 0.0270, -0.0466, -0.0257, 0.0444, 0.0167, -0.0332, -0.0243, 0.0408, -0.0114, 0.0193, 0.0482, -0.0818
770, 0.0278, -0.0780, -0.0265, 0.0741, 0.0171, -0.0509, -0.0250, 0.0694, -0.0117, 0.0326, 0.0497, -0.1383
770, 0.0273, -0.0320, -0.0259, 0.0301, 0.0168, -0.0245, -0.0245, 0.0273, -0.0115, 0.0130, 0.0487, -0.0552
770, 0.0376, -0.0431, -0.0357, 0.0404, 0.0226, -0.0307, -0.0339, 0.0373, -0.0158, 0.0177, 0.0672, -0.0749
770, 0.0381, 0.0258, -0.0361, -0.0254, 0.0229, 0.0087, -0.0344, -0.0256, -0.0161, -0.0116, 0.0681, 0.0494
770, 0.0464, -0.0759, -0.0440, 0.0713, 0.0218, -0.0578, -0.0326, 0.0811, -0.0153, 0.0381, 0.0830, -0.1336
770, 0.0456, -0.0822, -0.0432, 0.0770, 0.0271, -0.0524, -0.0412, 0.0726, -0.0192, 0.0341, 0.0815, -0.1447
770, 0.0437, -0.0665, -0.0413, 0.0618, 0.0259, -0.0432, -0.0394, 0.0582, -0.0184, 0.0274, 0.0781, -0.1162
770, 0.0427, -0.0740, -0.0403, 0.0686, 0.0253, -0.0472, -0.0384, 0.0649, -0.0180, 0.0305, 0.0762, -0.1294
770, 0.0390, -0.0605, -0.0368, 0.0556, 0.0232, -0.0393, -0.0351, 0.0526, -0.0164, 0.0247, 0.0696, -0.1051
770, 0.0375, -0.0759, -0.0352, 0.0699, 0.0222, -0.0479, -0.0337, 0.0667, -0.0157, 0.0312, 0.0667, -0.1326
770, 0.0354, -0.1147, -0.0332, 0.1067, 0.0210, -0.0698, -0.0318, 0.1021, -0.0148, 0.0477, 0.0629, -0.2023
770, 0.0320, -0.0523, -0.0299, 0.0470, 0.0190, -0.0340, -0.0287, 0.0452, -0.0134, 0.0212, 0.0568, -0.0898
770, 0.0371, -0.0945, -0.0348, 0.0869, 0.0219, -0.0578, -0.0333, 0.0835, -0.0156, 0.0390, 0.0659, -0.1655
770, 0.0334, -0.1053, -0.0312, 0.0970, 0.0198, -0.0638, -0.0300, 0.0934, -0.0140, 0.0436, 0.0593, -0.1848
770, 0.0304, -0.1127, -0.0283, 0.1039, 0.0180, -0.0678, -0.0273, 0.1001, -0.0127, 0.0467, 0.0674, -0.2089
770, 0.0347, -0.0885, -0.0323, 0.0807, 0.0204, -0.0538, -0.0311, 0.0780, -0.0145, 0.0364, 0.0615, -0.1544
770, 0.0327, -0.0961, -0.0304, 0.0876, 0.0192, -0.0579, -0.0293, 0.0849, -0.0137, 0.0396, 0.0579, -0.1679
770, 0.0305, -0.0654, -0.0283, 0.0581, 0.0180, -0.0402, -0.0273, 0.0568, -0.0127, 0.0265, 0.0540, -0.1125
770, 0.0283, -0.0540, -0.0261, 0.0471, 0.0166, -0.0335, -0.0253, 0.0464, -0.0118, 0.0217, 0.0499, -0.0919
770, 0.0245, -0.0702, -0.0225, 0.0623, 0.0145, -0.0425, -0.0218, 0.0610, -0.0102, 0.0285, 0.0431, -0.1208
770, 0.0235, -0.0923, -0.0215, 0.0831, 0.0138, -0.0549, -0.0209, 0.0811, -0.0097, 0.0378, 0.0412, -0.1604
770, 0.0256, -0.0597, -0.0234, 0.0520, 0.0150, -0.0363, -0.0228, 0.0514, -0.0106, 0.0240, 0.0450, -0.1018
770, 0.0219, -0.0888, -0.0199, 0.0795, 0.0129, -0.0527, -0.0194, 0.0779, -0.0090, 0.0363, 0.0384, -0.1541
770, 0.0191, -0.0880, -0.0172, 0.0786, 0.0113, -0.0521, -0.0169, 0.0772, -0.0079, 0.0360, 0.0333, -0.1526
770, 0.0206, -0.0727, -0.0186, 0.0640, 0.0121, -0.0433, -0.0182, 0.0633, -0.0085, 0.0295, 0.0361, -0.1251
770, 0.0177, -0.0559, -0.0158, 0.0479, 0.0104, -0.0337, -0.0156, 0.0480, -0.0073, 0.0224, 0.0308, -0.0950
770, 0.0154, -0.0618, -0.0137, 0.0535, 0.0091, -0.0369, -0.0135, 0.0534, -0.0063, 0.0249, 0.0267, -0.1056
770, 0.0126, -0.0404, -0.0110, 0.0331, 0.0075, -0.0247, -0.0110, 0.0339, -0.0051, 0.0158, 0.0217, -0.0672
770, 0.0114, -0.0465, -0.0098, 0.0388, 0.0068, -0.0281, -0.0098, 0.0395, -0.0046, 0.0184, 0.0194, -0.0782
770, 0.0091, -0.0299, -0.0076, 0.0229, 0.0055, -0.0186, -0.0077, 0.0244, -0.0036, 0.0114, 0.0153, -0.0483
770, 0.0077, -0.0407, -0.0063, 0.0331, 0.0047, -0.0246, -0.0065, 0.0342, -0.0030, 0.0160, 0.0128, -0.0677
770, 0.0070, -0.0335, -0.0056, 0.0262, 0.0043, -0.0205, -0.0058, 0.0276, -0.0027, 0.0129, 0.0115, -0.0547
770, 0.0053, -0.0362, -0.0040, 0.0288, 0.0033, -0.0220, -0.0043, 0.0302, -0.0020, 0.0141, 0.0086, -0.0597
770, 0.0037, -0.0231, -0.0024, 0.0163, 0.0024, -0.0146, -0.0028, 0.0182, -0.0013, 0.0085, 0.0056, -0.0362
771, 0.0028, -0.0136, -0.0015, 0.0071, 0.0018, -0.0091, -0.0020, 0.0096, -0.0009, 0.0045, 0.0040, -0.0191
771, 0.0022, -0.0105, -0.0010, 0.0009, 0.0014, -0.0091, -0.0013, 0.0159, -0.0006, 0.0093, 0.0023, -0.0416
771, 0.0019, -0.0088, -0.0011, 0.0006, 0.0011, -0.0074, -0.0003, 0.0092, 0.0001, 0.0052, -0.0005, -0.0232
771, 0.0017, -0.0069, -0.0012, -0.0011, 0.0008, -0.0062, 0.0006, 0.0073, 0.0006, 0.0043, -0.0030, -0.0192
771, 0.0015, -0.0057, -0.0013, -0.0020, 0.0006, -0.0054, 0.0013, 0.0056, 0.0011, 0.0034, -0.0051, -0.0151
771, 0.0015, -0.0054, -0.0016, -0.0007, 0.0003, -0.0042, 0.0022, 0.0016, 0.0017, 0.0007, -0.0079, -0.0030
771, 0.0015, -0.0046, -0.0018, -0.0018, 0.0002, -0.0040, 0.0027, 0.0018, 0.0020, 0.0010, -0.0124, 0.0056
771, 0.0017, -0.0038, -0.0026, -0.0036, -0.0001, -0.0042, 0.0041, 0.0035, 0.0030, 0.0023, -0.0141, -0.0105
771, 0.0018, -0.0059, -0.0030, 0.0042, -0.0003, -0.0018, 0.0048, -0.0086, 0.0035, -0.0063, -0.0163, 0.0296
771, 0.0018, -0.0054, -0.0034, 0.0029, -0.0004, -0.0019, 0.0055, -0.0073, 0.0040, -0.0053, -0.0186, 0.0249
771, 0.0019, -0.0051, -0.0038, 0.0026, -0.0005, -0.0019, 0.0062, -0.0072, 0.0044, -0.0052, -0.0206, 0.0243
771, 0.0020, -0.0050, -0.0042, 0.0025, -0.0007, -0.0018, 0.0068, -0.0074, 0.0049, -0.0054, -0.0227, 0.0250
771, 0.0022, -0.0073, -0.0048, 0.0103, -0.0008, 0.0003, 0.0076, -0.0189, 0.0055, -0.0135, -0.0255, 0.0631
771, 0.0023, -0.0057, -0.0053, 0.0051, -0.0010, -0.0010, 0.0084, -0.0115, 0.0060, -0.0083, -0.0281, 0.0385
771, 0.0025, -0.0075, -0.0060, 0.0111, -0.0012, 0.0006, 0.0095, -0.0203, 0.0068, -0.0145, -0.0316, 0.0677
771, 0.0031, -0.0084, -0.0078, 0.0141, -0.0016, 0.0014, 0.0121, -0.0247, 0.0086, -0.0177, -0.0403, 0.0824
771, 0.0031, -0.0085, -0.0078, 0.0145, -0.0016, 0.0015, 0.0121, -0.0255, 0.0087, -0.0182, -0.0405, 0.0849
771, 0.0031, -0.0083, -0.0079, 0.0140, -0.0017, 0.0014, 0.0123, -0.0248, 0.0088, -0.0177, -0.0412, 0.0828
771, 0.0032, -0.0093, -0.0081, 0.0173, -0.0017, 0.0022, 0.0126, -0.0297, 0.0090, -0.0212, -0.0420, 0.0990
771, 0.0033, -0.0091, -0.0085, 0.0168, -0.0018, 0.0021, 0.0132, -0.0289, 0.0095, -0.0207, -0.0442, 0.0964
771, 0.0033, -0.0081, -0.0085, 0.0133, -0.0018, 0.0012, 0.0133, -0.0239, 0.0095, -0.0171, -0.0442, 0.0797
771, 0.0034, -0.0087, -0.0088, 0.0155, -0.0019, 0.0017, 0.0137, -0.0272, 0.0098, -0.0194, -0.0457, 0.0906
771, 0.0035, -0.0100, -0.0094, 0.0198, -0.0021, 0.0029, 0.0146, -0.0336, 0.0104, -0.0240, -0.0486, 0.1119
771, 0.0037, -0.0085, -0.0099, 0.0150, -0.0022, 0.0016, 0.0153, -0.0266, 0.0110, -0.0190, -0.0511, 0.0888
771, 0.0046, -0.0155, -0.0130, 0.0384, -0.0030, 0.0078, 0.0197, -0.0605, 0.0141, -0.0433, -0.0658, 0.2020
771, 0.0046, -0.0091, -0.0130, 0.0172, -0.0030, 0.0021, 0.0197, -0.0298, 0.0141, -0.0213, -0.0659, 0.0994
771, 0.0044, -0.0118, -0.0124, 0.0263, -0.0029, 0.0045, 0.0190, -0.0431, 0.0136, -0.0308, -0.0633, 0.1438
771, 0.0046, -0.0116, -0.0129, 0.0258, -0.0030, 0.0044, 0.0197, -0.0425, 0.0141, -0.0304, -0.0657, 0.1417
771, 0.0047, -0.0099, -0.0135, 0.0203, -0.0031, 0.0029, 0.0206, -0.0346, 0.0147, -0.0247, -0.0686, 0.1152
771, 0.0048, -0.0112, -0.0137, 0.0247, -0.0032, 0.0040, 0.0209, -0.0410, 0.0149, -0.0293, -0.0697, 0.1364
771, 0.0050, -0.0126, -0.0145, 0.0296, -0.0034, 0.0054, 0.0221, -0.0483, 0.0158, -0.0345, -0.0736, 0.1608
771, 0.0050, -0.0110, -0.0146, 0.0245, -0.0034, 0.0040, 0.0222, -0.0411, 0.0159, -0.0293, -0.0740, 0.1363
771, 0.0048, -0.0051, -0.0140, 0.0050, -0.0033, -0.0013, 0.0213, -0.0127, 0.0153, -0.0090, -0.0711, 0.0416
771, 0.0063, -0.0200, -0.0191, 0.0552, -0.0046, 0.0121, 0.0287, -0.0856, 0.0205, -0.0612, -0.0957, 0.2852
771, 0.0063, -0.0136, -0.0192, 0.0343, -0.0046, 0.0064, 0.0289, -0.0551, 0.0207, -0.0394, -0.0965, 0.1836
771, 0.0061, -0.0206, -0.0186, 0.0579, -0.0045, 0.0127, 0.0280, -0.0893, 0.0201, -0.0639, -0.0935, 0.2982
771, 0.0058, -0.0199, -0.0175, 0.0562, -0.0041, 0.0122, 0.0263, -0.0868, 0.0188, -0.0622, -0.0879, 0.2900
771, 0.0057, -0.0143, -0.0174, 0.0379, -0.0041, 0.0072, 0.0262, -0.0600, 0.0188, -0.0431, -0.0875, 0.2012
771, 0.0053, -0.0176, -0.0162, 0.0493, -0.0038, 0.0102, 0.0244, -0.0765, 0.0175, -0.0549, -0.0818, 0.2565
771, 0.0050, -0.0151, -0.0153, 0.0418, -0.0035, 0.0082, 0.0232, -0.0658, 0.0166, -0.0472, -0.0775, 0.2202
771, 0.0061, -0.0176, -0.0188, 0.0505, -0.0045, 0.0105, 0.0283, -0.0787, 0.0203, -0.0563, -0.0946, 0.2625
771, 0.0054, -0.0167, -0.0167, 0.0482, -0.0039, 0.0098, 0.0252, -0.0752, 0.0180, -0.0539, -0.0842, 0.2512
771, 0.0051, -0.0166, -0.0157, 0.0481, -0.0036, 0.0098, 0.0237, -0.0749, 0.0170, -0.0537, -0.0792, 0.2508
771, 0.0048, -0.0161, -0.0148, 0.0471, -0.0043, 0.0080, 0.0224, -0.0734, 0.0198, -0.0471, -0.0748, 0.2459
771, 0.0056, -0.0229, -0.0178, 0.0702, -0.0042, 0.0156, 0.0267, -0.1070, 0.0192, -0.0766, -0.0894, 0.3576
771, 0.0051, -0.0120, -0.0160, 0.0343, -0.0037, 0.0060, 0.0242, -0.0547, 0.0173, -0.0393, -0.0807, 0.1834
771, 0.0045, -0.0127, -0.0143, 0.0371, -0.0032, 0.0067, 0.0217, -0.0589, 0.0155, -0.0422, -0.0724, 0.1971
771, 0.0043, -0.0135, -0.0135, 0.0400, -0.0030, 0.0075, 0.0205, -0.0630, 0.0147, -0.0452, -0.0685, 0.2110
771, 0.0038, -0.0136, -0.0119, 0.0410, -0.0026, 0.0077, 0.0181, -0.0645, 0.0130, -0.0462, -0.0607, 0.2158
771, 0.0034, -0.0121, -0.0106, 0.0364, -0.0022, 0.0064, 0.0163, -0.0576, 0.0117, -0.0413, -0.0547, 0.1931
771, 0.0033, -0.0119, -0.0104, 0.0362, -0.0022, 0.0064, 0.0160, -0.0574, 0.0115, -0.0412, -0.0536, 0.1924
771, 0.0036, -0.0104, -0.0116, 0.0313, -0.0025, 0.0051, 0.0178, -0.0504, 0.0127, -0.0361, -0.0594, 0.1687
771, 0.0033, -0.0139, -0.0107, 0.0437, -0.0022, 0.0083, 0.0164, -0.0682, 0.0117, -0.0489, -0.0548, 0.2283
771, 0.0030, -0.0107, -0.0096, 0.0332, -0.0019, 0.0055, 0.0148, -0.0528, 0.0106, -0.0379, -0.0496, 0.1773
771, 0.0027, -0.0092, -0.0088, 0.0283, -0.0017, 0.0042, 0.0136, -0.0457, 0.0098, -0.0329, -0.0456, 0.1536
771, 0.0024, -0.0084, -0.0077, 0.0260, -0.0014, 0.0035, 0.0120, -0.0422, 0.0086, -0.0304, -0.0403, 0.1420
771, 0.0022, -0.0080, -0.0072, 0.0250, -0.0013, 0.0033, 0.0112, -0.0407, 0.0081, -0.0293, -0.0377, 0.1372
771, 0.0024, -0.0064, -0.0079, 0.0199, -0.0015, 0.0019, 0.0123, -0.0337, 0.0088, -0.0241, -0.0412, 0.1127
771, 0.0022, -0.0072, -0.0071, 0.0227, -0.0013, 0.0027, 0.0112, -0.0378, 0.0080, -0.0270, -0.0372, 0.1260
771, 0.0018, -0.0055, -0.0060, 0.0172, -0.0010, 0.0012, 0.0095, -0.0298, 0.0068, -0.0213, -0.0318, 0.0995
771, 0.0016, -0.0067, -0.0051, 0.0215, -0.0007, 0.0023, 0.0082, -0.0359, 0.0059, -0.0257, -0.0274, 0.1199
771, 0.0013, -0.0045, -0.0043, 0.0144, -0.0005, 0.0004, 0.0072, -0.0256, 0.0051, -0.0183, -0.0239, 0.0857
771, 0.0012, -0.0043, -0.0038, 0.0140, -0.0004, 0.0003, 0.0064, -0.0249, 0.0045, -0.0178, -0.0212, 0.0834
771, 0.0010, -0.0040, -0.0032, 0.0129, -0.0002, 0.0000, 0.0055, -0.0234, 0.0039, -0.0167, -0.0182, 0.0781
771, 0.0008, -0.0033, -0.0027, 0.0108, -0.0001, -0.0005, 0.0048, -0.0204, 0.0034, -0.0145, -0.0160, 0.0679
771, 0.0006, -0.0030, -0.0021, 0.0099, 0.0001, -0.0008, 0.0039, -0.0190, 0.0028, -0.0136, -0.0129, 0.0635
771, 0.0005, -0.0027, -0.0016, 0.0089, 0.0002, -0.0011, 0.0032, -0.0176, 0.0023, -0.0125, -0.0107, 0.0586
771, 0.0003, -0.0020, -0.0010, 0.0066, 0.0004, -0.0017, 0.0024, -0.0142, 0.0017, -0.0101, -0.0079, 0.0473
771, 0.0002, -0.0017, -0.0006, 0.0057, 0.0005, -0.0019, 0.0017, -0.0130, 0.0012, -0.0092, -0.0067, 0.0481
771, 0.0001, -0.0006, -0.0003, 0.0022, 0.0006, -0.0029, 0.0012, -0.0078, 0.0009, -0.0055, -0.0041, 0.0259
771, 0.0000, -0.0004, -0.0000, 0.0020, 0.0006, -0.0030, 0.0009, -0.0074, 0.0006, -0.0050, -0.0030, 0.0244
771, -0.0001, -0.0008, 0.0005, 0.0045, 0.0007, -0.0026, 0.0002, -0.0104, 0.0002, -0.0069, -0.0006, 0.0349
771, -0.0003, -0.0007, 0.0011, 0.0044, 0.0009, -0.0027, -0.0006, -0.0102, -0.0004, -0.0067, 0.0021, 0.0342
771, -0.0004, -0.0000, 0.0016, 0.0014, 0.0010, -0.0033, -0.0012, -0.0062, -0.0008, -0.0041, 0.0043, 0.0206
771, -0.0005, 0.0001, 0.0022, 0.0007, 0.0011, -0.0035, -0.0020, -0.0053, -0.0013, -0.0034, 0.0070, 0.0176
771, -0.0006, 0.0009, 0.0026, -0.0029, 0.0012, -0.0042, -0.0025, -0.0006, -0.0017, -0.0003, 0.0087, 0.0014
771, -0.0007, 0.0012, 0.0033, -0.0041, 0.0013, -0.0044, -0.0034, 0.0009, -0.0023, 0.0007, 0.0118, -0.0038
771, -0.0008, 0.0007, 0.0035, -0.0019, 0.0013, -0.0040, -0.0036, -0.0019, -0.0024, -0.0011, 0.0126, 0.0056
771, -0.0011, 0.0021, 0.0052, -0.0087, 0.0016, -0.0053, -0.0059, 0.0069, -0.0039, 0.0046, 0.0201, -0.0240
771, -0.0012, 0.0014, 0.0053, -0.0055, 0.0017, -0.0047, -0.0061, 0.0029, -0.0040, 0.0020, 0.0208, -0.0101
771, -0.0013, 0.0021, 0.0059, -0.0087, 0.0018, -0.0053, -0.0067, 0.0069, -0.0044, 0.0046, 0.0231, -0.0241
771, -0.0013, 0.0026, 0.0061, -0.0113, 0.0018, -0.0058, -0.0071, 0.0102, -0.0047, 0.0068, 0.0243, -0.0353
771, -0.0014, 0.0035, 0.0068, -0.0160, 0.0020, -0.0067, -0.0080, 0.0163, -0.0053, 0.0108, 0.0274, -0.0562
771, -0.0015, 0.0027, 0.0073, -0.0121, 0.0020, -0.0059, -0.0085, 0.0112, -0.0056, 0.0075, 0.0293, -0.0391
771, -0.0016, 0.0020, 0.0077, -0.0089, 0.0021, -0.0053, -0.0091, 0.0070, -0.0060, 0.0048, 0.0313, -0.0250
771, -0.0016, 0.0017, 0.0078, -0.0080, 0.0021, -0.0051, -0.0092, 0.0058, -0.0060, 0.0040, 0.0314, -0.0207
771, -0.0022, 0.0008, 0.0104, -0.0036, 0.0026, -0.0043, -0.0126, 0.0001, -0.0083, 0.0002, 0.0431, -0.0013
771, -0.0020, 0.0072, 0.0099, -0.0345, 0.0025, -0.0101, -0.0119, 0.0398, -0.0078, 0.0263, 0.0408, -0.1370
771, -0.0026, 0.0043, 0.0128, -0.0211, 0.0031, -0.0076, -0.0156, 0.0227, -0.0103, 0.0150, 0.0535, -0.0783
771, -0.0026, 0.0043, 0.0127, -0.0214, 0.0031, -0.0077, -0.0156, 0.0232, -0.0102, 0.0153, 0.0531, -0.0795
771, -0.0026, 0.0015, 0.0128, -0.0083, 0.0031, -0.0052, -0.0157, 0.0064, -0.0103, 0.0043, 0.0535, -0.0220
771, -0.0025, 0.0047, 0.0126, -0.0242, 0.0030, -0.0082, -0.0154, 0.0268, -0.0101, 0.0176, 0.0526, -0.0916
771, -0.0026, 0.0059, 0.0130, -0.0305, 0.0031, -0.0093, -0.0159, 0.0348, -0.0105, 0.0229, 0.0545, -0.1191
771, -0.0026, 0.0039, 0.0129, -0.0210, 0.0031, -0.0075, -0.0158, 0.0225, -0.0104, 0.0148, 0.0540, -0.0772
771, -0.0025, 0.0036, 0.0125, -0.0202, 0.0030, -0.0074, -0.0153, 0.0216, -0.0100, 0.0142, 0.0522, -0.0739
771, -0.0032, 0.0059, 0.0159, -0.0318, 0.0037, -0.0095, -0.0197, 0.0362, -0.0129, 0.0239, 0.0673, -0.1245
771, -0.0032, 0.0017, 0.0163, -0.0120, 0.0037, -0.0058, -0.0201, 0.0107, -0.0132, 0.0072, 0.0689, -0.0377
771, -0.0031, 0.0042, 0.0158, -0.0245, 0.0036, -0.0081, -0.0194, 0.0266, -0.0127, 0.0177, 0.0664, -0.0923
771, -0.0033, 0.0046, 0.0168, -0.0270, 0.0038, -0.0086, -0.0207, 0.0299, -0.0136, 0.0198, 0.0709, -0.1033
771, -0.0030, 0.0085, 0.0157, -0.0464, 0.0036, -0.0122, -0.0194, 0.0550, -0.0127, 0.0362, 0.0663, -0.1886
771, -0.0031, 0.0037, 0.0165, -0.0242, 0.0037, -0.0080, -0.0204, 0.0264, -0.0134, 0.0174, 0.0697, -0.0909
771, -0.0032, 0.0095, 0.0171, -0.0530, 0.0039, -0.0135, -0.0212, 0.0636, -0.0139, 0.0418, 0.0724, -0.2176
771, -0.0033, 0.0013, 0.0177, -0.0142, 0.0040, -0.0061, -0.0219, 0.0135, -0.0144, 0.0090, 0.0750, -0.0467
771, -0.0044, 0.0110, 0.0229, -0.0609, 0.0041, -0.0136, -0.0286, 0.0737, -0.0188, 0.0484, 0.0979, -0.2521
