EXP, ShoulderPan_PE, ShoulderPan_VE, ShoulderLift_PE, \ShoulderLift_VE, Elbow_PE,             Elbow_VE, Wrist1_PE, Wrist1_VE, Wrist2_PE, Wrist2_VE, Wrist3_PE, Wrist3_VE
53, 0.0210, -0.0857, -0.0213, 0.0887, -0.0262, 0.1081, -0.0239, 0.0968, 0.0417, -0.1691, 0.0122, -0.0494
53, 0.0232, -0.0651, -0.0235, 0.0682, -0.0290, 0.0826, -0.0264, 0.0732, 0.0461, -0.1279, 0.0135, -0.0374
53, 0.0269, -0.0986, -0.0272, 0.1016, -0.0336, 0.1245, -0.0306, 0.1115, 0.0535, -0.1948, 0.0156, -0.0569
53, 0.0288, -0.0834, -0.0290, 0.0867, -0.0359, 0.1059, -0.0327, 0.0941, 0.0572, -0.1644, 0.0167, -0.0481
53, 0.0325, -0.0670, -0.0327, 0.0705, -0.0406, 0.0857, -0.0370, 0.0754, 0.0647, -0.1316, 0.0189, -0.0385
53, 0.0345, -0.0688, -0.0348, 0.0727, -0.0431, 0.0885, -0.0393, 0.0774, 0.0687, -0.1351, 0.0201, -0.0395
53, 0.0313, -0.1471, -0.0387, 0.1313, -0.0392, 0.1862, -0.0438, 0.1447, 0.0623, -0.2913, 0.0182, -0.0852
53, 0.0394, -0.0611, -0.0397, 0.0656, -0.0493, 0.0796, -0.0449, 0.0686, 0.0785, -0.1196, 0.0229, -0.0349
53, 0.0409, -0.1606, -0.0412, 0.1648, -0.0512, 0.2036, -0.0466, 0.1821, 0.0814, -0.3179, 0.0238, -0.0929
53, 0.0428, -0.1938, -0.0431, 0.1980, -0.0535, 0.2450, -0.0487, 0.2200, 0.0851, -0.3842, 0.0249, -0.1123
53, 0.0452, -0.1353, -0.0455, 0.1401, -0.0566, 0.1722, -0.0516, 0.1532, 0.0901, -0.2673, 0.0263, -0.0782
53, 0.0470, -0.1462, -0.0474, 0.1513, -0.0588, 0.1858, -0.0536, 0.1656, 0.0937, -0.2890, 0.0274, -0.0845
53, 0.0496, -0.1893, -0.0500, 0.1945, -0.0620, 0.2394, -0.0565, 0.2148, 0.0988, -0.3750, 0.0289, -0.1096
53, 0.0514, -0.1578, -0.0518, 0.1635, -0.0643, 0.2002, -0.0587, 0.1788, 0.1025, -0.3122, 0.0300, -0.0913
53, 0.0549, -0.1884, -0.0553, 0.1944, -0.0686, 0.2383, -0.0626, 0.2138, 0.1094, -0.3734, 0.0320, -0.1091
53, 0.0553, -0.2121, -0.0558, 0.2190, -0.0692, 0.2680, -0.0631, 0.2408, 0.1102, -0.4204, 0.0322, -0.1229
53, 0.0554, -0.2287, -0.0559, 0.2357, -0.0692, 0.2884, -0.0632, 0.2599, 0.1104, -0.4537, 0.0323, -0.1326
53, 0.0542, -0.2342, -0.0548, 0.2419, -0.0678, 0.2953, -0.0618, 0.2663, 0.1080, -0.4649, 0.0316, -0.1359
53, 0.0533, -0.2361, -0.0540, 0.2440, -0.0667, 0.2973, -0.0609, 0.2687, 0.1064, -0.4690, 0.0311, -0.1371
53, 0.0521, -0.2360, -0.0528, 0.2442, -0.0651, 0.2970, -0.0595, 0.2688, 0.1039, -0.4690, 0.0304, -0.1371
53, 0.0524, -0.2525, -0.0531, 0.2607, -0.0655, 0.3171, -0.0599, 0.2879, 0.1046, -0.5022, 0.0306, -0.1468
53, 0.0496, -0.2145, -0.0504, 0.2234, -0.0620, 0.2698, -0.0567, 0.2447, 0.0990, -0.4264, 0.0289, -0.1247
53, 0.0479, -0.1935, -0.0487, 0.2031, -0.0599, 0.2437, -0.0547, 0.2210, 0.0956, -0.3846, 0.0280, -0.1124
53, 0.0545, -0.2512, -0.0554, 0.2609, -0.0680, 0.3153, -0.0623, 0.2873, 0.1088, -0.5000, 0.0318, -0.1462
53, 0.0510, -0.2212, -0.0519, 0.2315, -0.0637, 0.2779, -0.0584, 0.2533, 0.1019, -0.4401, 0.0298, -0.1287
53, 0.0393, -0.2168, -0.0404, 0.2272, -0.0492, 0.2721, -0.0451, 0.2486, 0.0786, -0.4315, 0.0230, -0.1262
53, 0.0378, -0.2075, -0.0390, 0.2182, -0.0473, 0.2605, -0.0434, 0.2385, 0.0756, -0.4133, 0.0221, -0.1208
53, 0.0357, -0.1509, -0.0369, 0.1619, -0.0447, 0.1901, -0.0410, 0.1740, 0.0714, -0.3003, 0.0209, -0.0878
53, 0.0347, -0.1805, -0.0359, 0.1914, -0.0434, 0.2266, -0.0399, 0.2081, 0.0694, -0.3594, 0.0203, -0.1051
53, 0.0323, -0.1745, -0.0335, 0.1858, -0.0404, 0.2191, -0.0371, 0.2016, 0.0645, -0.3474, 0.0188, -0.1016
53, 0.0357, -0.1596, -0.0369, 0.1709, -0.0446, 0.2004, -0.0410, 0.1847, 0.0713, -0.3177, 0.0209, -0.0929
53, 0.0278, -0.1705, -0.0291, 0.1819, -0.0348, 0.2137, -0.0321, 0.1975, 0.0556, -0.3395, 0.0162, -0.0993
53, 0.0256, -0.1123, -0.0269, 0.1236, -0.0322, 0.1414, -0.0296, 0.1309, 0.0513, -0.2235, 0.0149, -0.0654
53, 0.0242, -0.1260, -0.0254, 0.1432, -0.0306, 0.1418, -0.0280, 0.1439, 0.0486, -0.2435, 0.0140, -0.0817
53, 0.0225, -0.0933, -0.0227, 0.1181, -0.0310, 0.0812, -0.0265, 0.1032, 0.0463, -0.1692, 0.0117, -0.0726
53, 0.0244, -0.1218, -0.0233, 0.1428, -0.0372, 0.1277, -0.0294, 0.1381, 0.0518, -0.2311, 0.0110, -0.0836
53, 0.0223, -0.1160, -0.0192, 0.1324, -0.0397, 0.1328, -0.0278, 0.1337, 0.0499, -0.2252, 0.0071, -0.0740
53, 0.0203, -0.1103, -0.0154, 0.1177, -0.0420, 0.1494, -0.0263, 0.1311, 0.0481, -0.2247, 0.0035, -0.0588
53, 0.0176, -0.0907, -0.0107, 0.0986, -0.0440, 0.1237, -0.0241, 0.1084, 0.0451, -0.1852, -0.0007, -0.0481
53, 0.0151, -0.0836, -0.0068, 0.0813, -0.0447, 0.1422, -0.0181, 0.0982, 0.0420, -0.1835, -0.0041, -0.0303
53, 0.0127, -0.0764, -0.0021, 0.0640, -0.0479, 0.1593, -0.0202, 0.1007, 0.0400, -0.1810, -0.0085, -0.0130
53, 0.0112, -0.0542, 0.0011, 0.0264, -0.0507, 0.1730, -0.0193, 0.0821, 0.0391, -0.1555, -0.0118, 0.0207
53, 0.0106, -0.0435, 0.0037, 0.0145, -0.0551, 0.1632, -0.0194, 0.0702, 0.0401, -0.1357, -0.0148, 0.0288
53, 0.0100, -0.0432, 0.0054, -0.0016, -0.0576, 0.2059, -0.0193, 0.0770, 0.0404, -0.1545, -0.0167, 0.0507
53, 0.0099, -0.0405, 0.0070, -0.0100, -0.0614, 0.2184, -0.0198, 0.0765, 0.0420, -0.1563, -0.0188, 0.0602
53, 0.0101, -0.0424, 0.0083, -0.0207, -0.0656, 0.2543, -0.0206, 0.0841, 0.0441, -0.1752, -0.0207, 0.0761
53, 0.0108, -0.0411, 0.0100, -0.0243, -0.0727, 0.2598, -0.0224, 0.0837, 0.0483, -0.1757, -0.0235, 0.0806
53, 0.0107, -0.0338, 0.0105, -0.0191, -0.0741, 0.2176, -0.0226, 0.0694, 0.0489, -0.1460, -0.0242, 0.0683
53, 0.0093, -0.0304, 0.0092, -0.0186, -0.0650, 0.2020, -0.0197, 0.0630, 0.0427, -0.1341, -0.0214, 0.0648
53, 0.0098, -0.0384, 0.0101, -0.0301, -0.0692, 0.2644, -0.0208, 0.0806, 0.0453, -0.1738, -0.0230, 0.0866
53, 0.0126, -0.0358, 0.0137, -0.0268, -0.0898, 0.2475, -0.0268, 0.0753, 0.0586, -0.1623, -0.0299, 0.0813
53, 0.0132, -0.0560, 0.0145, -0.0536, -0.0939, 0.3954, -0.0280, 0.1186, 0.0613, -0.2581, -0.0314, 0.1315
53, 0.0133, -0.0463, 0.0148, -0.0421, -0.0951, 0.3258, -0.0282, 0.0970, 0.0620, -0.2126, -0.0318, 0.1085
53, 0.0118, -0.0462, 0.0131, -0.0429, -0.0845, 0.3250, -0.0249, 0.0958, 0.0551, -0.2120, -0.0283, 0.1087
53, 0.0151, -0.0523, 0.0173, -0.0501, -0.1083, 0.3690, -0.0319, 0.1084, 0.0706, -0.2405, -0.0364, 0.1235
53, 0.0153, -0.0578, 0.0175, -0.0570, -0.1091, 0.4075, -0.0321, 0.1192, 0.0711, -0.2656, -0.0367, 0.1367
53, 0.0159, -0.0574, 0.0183, -0.0567, -0.1134, 0.4033, -0.0332, 0.1170, 0.0739, -0.2629, -0.0381, 0.1354
53, 0.0159, -0.0669, 0.0183, -0.0686, -0.1129, 0.4690, -0.0330, 0.1363, 0.0736, -0.3058, -0.0380, 0.1577
53, 0.0163, -0.0596, 0.0190, -0.0595, -0.1159, 0.4122, -0.0338, 0.1187, 0.0757, -0.2690, -0.0390, 0.1388
53, 0.0165, -0.0713, 0.0192, -0.0743, -0.1163, 0.4937, -0.0338, 0.1421, 0.0759, -0.3221, -0.0392, 0.1662
53, 0.0170, -0.0770, 0.0200, -0.0829, -0.1194, 0.5317, -0.0346, 0.1529, 0.0780, -0.3473, -0.0403, 0.1793
53, 0.0175, -0.0713, 0.0208, -0.0758, -0.1229, 0.4851, -0.0357, 0.1389, 0.0804, -0.3173, -0.0415, 0.1638
53, 0.0185, -0.0641, 0.0222, -0.0679, -0.1294, 0.4296, -0.0376, 0.1219, 0.0847, -0.2816, -0.0437, 0.1454
53, 0.0201, -0.0792, 0.0243, -0.0875, -0.1404, 0.5346, -0.0408, 0.1529, 0.0919, -0.3501, -0.0475, 0.1808
53, 0.0203, -0.0750, 0.0246, -0.0826, -0.1413, 0.5018, -0.0411, 0.1433, 0.0925, -0.3287, -0.0478, 0.1697
53, 0.0208, -0.0980, 0.0254, -0.1132, -0.1445, 0.6658, -0.0422, 0.1926, 0.0946, -0.4358, -0.0489, 0.2250
53, 0.0208, -0.0962, 0.0257, -0.1129, -0.1448, 0.6525, -0.0423, 0.1888, 0.0949, -0.4276, -0.0490, 0.2208
53, 0.0207, -0.0950, 0.0257, -0.1124, -0.1441, 0.6443, -0.0421, 0.1865, 0.0944, -0.4222, -0.0488, 0.2181
53, 0.0203, -0.0904, 0.0254, -0.1081, -0.1412, 0.6112, -0.0413, 0.1771, 0.0926, -0.4011, -0.0478, 0.2071
53, 0.0162, -0.0737, 0.0246, -0.0986, -0.1361, 0.5514, -0.0399, 0.1596, 0.0893, -0.3622, -0.0461, 0.1871
53, 0.0164, -0.0906, 0.0206, -0.1115, -0.1128, 0.6160, -0.0331, 0.1796, 0.0742, -0.4046, -0.0383, 0.2089
53, 0.0190, -0.0822, 0.0240, -0.1012, -0.1319, 0.5563, -0.0388, 0.1622, 0.0866, -0.3656, -0.0447, 0.1888
53, 0.0181, -0.0998, 0.0230, -0.1238, -0.1259, 0.6862, -0.0370, 0.2010, 0.0826, -0.4497, -0.0427, 0.2323
53, 0.0172, -0.0858, 0.0220, -0.1073, -0.1199, 0.5871, -0.0353, 0.1720, 0.0787, -0.3855, -0.0407, 0.1991
53, 0.0166, -0.0852, 0.0212, -0.1073, -0.1153, 0.5835, -0.0340, 0.1715, 0.0758, -0.3833, -0.0391, 0.1980
53, 0.0158, -0.0802, 0.0203, -0.1016, -0.1099, 0.5494, -0.0325, 0.1617, 0.0722, -0.3611, -0.0373, 0.1865
53, 0.0151, -0.0722, 0.0194, -0.0918, -0.1047, 0.4926, -0.0310, 0.1453, 0.0688, -0.3242, -0.0356, 0.1674
53, 0.0149, -0.0722, 0.0192, -0.0922, -0.1034, 0.4928, -0.0307, 0.1458, 0.0680, -0.3245, -0.0351, 0.1676
53, 0.0144, -0.0725, 0.0185, -0.0928, -0.1000, 0.4968, -0.0297, 0.1471, 0.0657, -0.3269, -0.0339, 0.1688
53, 0.0138, -0.0666, 0.0178, -0.0854, -0.0957, 0.4547, -0.0285, 0.1349, 0.0629, -0.2994, -0.0325, 0.1546
53, 0.0130, -0.0585, 0.0168, -0.0753, -0.0904, 0.3963, -0.0269, 0.1178, 0.0595, -0.2615, -0.0307, 0.1350
53, 0.0105, -0.0552, 0.0135, -0.0712, -0.0718, 0.3741, -0.0214, 0.1114, 0.0473, -0.2468, -0.0244, 0.1275
53, 0.0101, -0.0535, 0.0131, -0.0689, -0.0695, 0.3615, -0.0208, 0.1078, 0.0458, -0.2386, -0.0237, 0.1232
53, 0.0100, -0.0506, 0.0129, -0.0653, -0.0687, 0.3416, -0.0205, 0.1020, 0.0453, -0.2255, -0.0234, 0.1165
53, 0.0094, -0.0474, 0.0122, -0.0610, -0.0645, 0.3187, -0.0193, 0.0953, 0.0425, -0.2105, -0.0220, 0.1087
53, 0.0092, -0.0486, 0.0119, -0.0625, -0.0629, 0.3275, -0.0188, 0.0980, 0.0414, -0.2161, -0.0214, 0.1116
53, 0.0087, -0.0403, 0.0113, -0.0519, -0.0596, 0.2674, -0.0178, 0.0803, 0.0393, -0.1770, -0.0203, 0.0914
53, 0.0084, -0.0380, 0.0108, -0.0489, -0.0572, 0.2509, -0.0171, 0.0754, 0.0377, -0.1662, -0.0195, 0.0858
53, 0.0078, -0.0440, 0.0100, -0.0563, -0.0532, 0.2952, -0.0159, 0.0885, 0.0350, -0.1947, -0.0181, 0.1006
53, 0.0072, -0.0396, 0.0092, -0.0506, -0.0485, 0.2631, -0.0145, 0.0790, 0.0320, -0.1738, -0.0165, 0.0898
53, 0.0067, -0.0368, 0.0086, -0.0469, -0.0449, 0.2427, -0.0135, 0.0729, 0.0297, -0.1605, -0.0153, 0.0829
53, 0.0062, -0.0338, 0.0079, -0.0429, -0.0412, 0.2204, -0.0124, 0.0664, 0.0272, -0.1459, -0.0141, 0.0754
53, 0.0056, -0.0311, 0.0071, -0.0393, -0.0372, 0.2009, -0.0112, 0.0606, 0.0246, -0.1332, -0.0127, 0.0688
53, 0.0051, -0.0285, 0.0065, -0.0359, -0.0334, 0.1823, -0.0101, 0.0550, 0.0221, -0.1210, -0.0114, 0.0625
53, 0.0046, -0.0253, 0.0058, -0.0317, -0.0295, 0.1586, -0.0089, 0.0480, 0.0196, -0.1056, -0.0101, 0.0545
53, 0.0035, -0.0224, 0.0043, -0.0278, -0.0256, 0.1405, -0.0065, 0.0417, 0.0143, -0.0916, -0.0088, 0.0484
53, 0.0029, -0.0199, 0.0036, -0.0245, -0.0177, 0.1191, -0.0054, 0.0363, 0.0118, -0.0798, -0.0061, 0.0412
53, 0.0025, -0.0178, 0.0030, -0.0217, -0.0144, 0.1036, -0.0044, 0.0317, 0.0097, -0.0696, -0.0050, 0.0360
53, 0.0020, -0.0148, 0.0024, -0.0178, -0.0105, 0.0818, -0.0033, 0.0252, 0.0072, -0.0554, -0.0037, 0.0286
54, 0.0016, -0.0133, 0.0019, -0.0159, -0.0081, 0.0709, -0.0025, 0.0219, 0.0056, -0.0483, -0.0029, 0.0250
54, 0.0016, 0.0065, 0.0010, -0.0264, -0.0054, 0.0394, -0.0013, 0.0287, 0.0038, -0.0295, -0.0015, 0.0341
54, 0.0030, 0.0088, -0.0010, -0.0244, -0.0037, 0.0264, 0.0008, 0.0254, 0.0025, -0.0209, 0.0011, 0.0303
54, 0.0056, 0.0076, -0.0038, -0.0198, -0.0027, 0.0160, 0.0039, 0.0195, 0.0017, -0.0138, 0.0048, 0.0235
54, 0.0082, 0.0022, -0.0066, -0.0123, -0.0022, 0.0096, 0.0067, 0.0113, 0.0011, -0.0091, 0.0083, 0.0136
54, 0.0116, 0.0044, -0.0100, -0.0130, -0.0021, 0.0047, 0.0102, 0.0115, 0.0007, -0.0060, 0.0125, 0.0139
54, 0.0148, -0.0171, -0.0133, 0.0085, -0.0022, 0.0044, 0.0134, -0.0102, 0.0005, -0.0040, 0.0165, -0.0126
54, 0.0149, -0.0367, -0.0134, 0.0279, -0.0019, 0.0043, 0.0136, -0.0298, 0.0003, -0.0023, 0.0167, -0.0366
54, 0.0189, -0.0629, -0.0173, 0.0533, -0.0022, 0.0065, 0.0175, -0.0552, 0.0002, -0.0015, 0.0215, -0.0678
54, 0.0228, -0.0602, -0.0211, 0.0508, -0.0026, 0.0053, 0.0212, -0.0527, 0.0001, -0.0010, 0.0261, -0.0647
54, 0.0258, -0.0808, -0.0240, 0.0705, -0.0030, 0.0074, 0.0241, -0.0724, 0.0001, -0.0006, 0.0296, -0.0888
54, 0.0302, -0.1003, -0.0281, 0.0892, -0.0035, 0.0096, 0.0283, -0.0911, 0.0000, -0.0004, 0.0347, -0.1118
54, 0.0273, -0.1124, -0.0321, 0.0617, -0.0031, 0.0107, 0.0323, -0.0639, 0.0000, -0.0003, 0.0396, -0.0785
54, 0.0314, -0.1152, -0.0293, 0.1033, -0.0036, 0.0110, 0.0295, -0.1053, 0.0000, -0.0001, 0.0362, -0.1293
54, 0.0359, -0.1663, -0.0336, 0.1520, -0.0041, 0.0173, 0.0338, -0.1539, 0.0000, -0.0001, 0.0414, -0.1889
54, 0.0399, -0.1445, -0.0374, 0.1311, -0.0046, 0.0145, 0.0376, -0.1331, 0.0000, -0.0001, 0.0461, -0.1634
54, 0.0439, -0.1920, -0.0412, 0.1764, -0.0051, 0.0205, 0.0414, -0.1783, 0.0000, -0.0000, 0.0508, -0.2189
54, 0.0474, -0.0934, -0.0447, 0.0823, -0.0056, 0.0081, 0.0449, -0.0848, -0.0000, -0.0000, 0.0550, -0.1042
54, 0.0513, -0.2212, -0.0483, 0.2040, -0.0061, 0.0241, 0.0485, -0.2058, -0.0000, 0.0000, 0.0595, -0.2527
54, 0.0559, -0.1226, -0.0527, 0.1100, -0.0067, 0.0117, 0.0529, -0.1125, -0.0000, 0.0001, 0.0649, -0.1382
54, 0.0604, -0.1863, -0.0571, 0.1708, -0.0072, 0.0198, 0.0572, -0.1731, -0.0000, 0.0000, 0.0702, -0.2126
54, 0.0651, -0.1848, -0.0616, 0.1693, -0.0078, 0.0196, 0.0617, -0.1717, -0.0000, 0.0000, 0.0757, -0.2108
54, 0.0549, -0.2552, -0.0518, 0.2367, -0.0065, 0.0285, 0.0520, -0.2387, -0.0000, 0.0001, 0.0638, -0.2932
54, 0.0591, -0.2546, -0.0558, 0.2360, -0.0071, 0.0285, 0.0560, -0.2380, -0.0000, 0.0000, 0.0687, -0.2924
54, 0.0619, -0.2930, -0.0586, 0.2731, -0.0074, 0.0335, 0.0588, -0.2750, -0.0000, 0.0000, 0.0721, -0.3378
54, 0.0833, -0.2596, -0.0791, 0.2412, -0.0102, 0.0293, 0.0792, -0.2432, -0.0000, 0.0000, 0.0972, -0.2988
54, 0.0878, -0.3608, -0.0835, 0.3383, -0.0107, 0.0422, 0.0836, -0.3399, -0.0000, 0.0001, 0.1025, -0.4174
54, 0.0892, -0.3267, -0.0848, 0.3064, -0.0109, 0.0381, 0.0849, -0.3081, -0.0000, 0.0000, 0.1042, -0.3784
54, 0.0708, -0.3603, -0.0673, 0.3390, -0.0086, 0.0426, 0.0675, -0.3406, -0.0000, 0.0000, 0.0828, -0.4183
54, 0.0692, -0.3978, -0.0658, 0.3758, -0.0084, 0.0475, 0.0660, -0.3773, -0.0000, 0.0001, 0.0810, -0.4632
54, 0.0694, -0.3244, -0.0661, 0.3063, -0.0085, 0.0384, 0.0663, -0.3082, -0.0000, 0.0000, 0.0813, -0.3783
54, 0.0677, -0.3394, -0.0645, 0.3211, -0.0083, 0.0403, 0.0647, -0.3229, -0.0000, 0.0000, 0.0794, -0.3964
54, 0.0651, -0.3285, -0.0621, 0.3109, -0.0079, 0.0390, 0.0622, -0.3126, -0.0000, 0.0001, 0.0763, -0.3838
54, 0.0623, -0.3490, -0.0594, 0.3309, -0.0076, 0.0417, 0.0595, -0.3324, -0.0000, 0.0001, 0.0730, -0.4081
54, 0.0604, -0.2731, -0.0577, 0.2590, -0.0074, 0.0322, 0.0579, -0.2609, -0.0000, 0.0000, 0.0710, -0.3203
54, 0.0577, -0.3186, -0.0551, 0.3027, -0.0070, 0.0380, 0.0552, -0.3044, -0.0000, 0.0001, 0.0678, -0.3735
54, 0.0546, -0.2752, -0.0522, 0.2614, -0.0066, 0.0326, 0.0523, -0.2632, -0.0000, 0.0001, 0.0642, -0.3230
54, 0.0505, -0.3140, -0.0483, 0.2986, -0.0061, 0.0376, 0.0484, -0.3002, -0.0000, 0.0001, 0.0594, -0.3684
54, 0.0475, -0.2342, -0.0453, 0.2226, -0.0057, 0.0275, 0.0456, -0.2246, -0.0000, 0.0001, 0.0559, -0.2756
54, 0.0452, -0.2376, -0.0432, 0.2261, -0.0055, 0.0279, 0.0434, -0.2281, -0.0000, 0.0001, 0.0532, -0.2798
54, 0.0426, -0.2384, -0.0406, 0.2268, -0.0051, 0.0281, 0.0409, -0.2287, -0.0000, 0.0001, 0.0501, -0.2806
54, 0.0383, -0.1999, -0.0366, 0.1902, -0.0046, 0.0233, 0.0368, -0.1923, -0.0000, 0.0001, 0.0451, -0.2359
54, 0.0356, -0.1715, -0.0340, 0.1631, -0.0042, 0.0197, 0.0343, -0.1653, -0.0000, 0.0001, 0.0420, -0.2028
54, 0.0328, -0.1761, -0.0313, 0.1675, -0.0039, 0.0203, 0.0316, -0.1697, -0.0000, 0.0001, 0.0387, -0.2082
54, 0.0304, -0.1598, -0.0290, 0.1519, -0.0036, 0.0182, 0.0292, -0.1542, -0.0000, 0.0001, 0.0358, -0.1891
54, 0.0272, -0.1556, -0.0260, 0.1478, -0.0032, 0.0177, 0.0263, -0.1501, -0.0000, 0.0001, 0.0322, -0.1842
54, 0.0242, -0.1286, -0.0230, 0.1221, -0.0028, 0.0143, 0.0233, -0.1245, -0.0000, 0.0001, 0.0286, -0.1527
54, 0.0206, -0.1346, -0.0196, 0.1278, -0.0024, 0.0151, 0.0199, -0.1303, -0.0000, 0.0001, 0.0244, -0.1598
54, 0.0175, -0.1019, -0.0166, 0.0966, -0.0020, 0.0110, 0.0169, -0.0992, -0.0000, 0.0001, 0.0207, -0.1216
54, 0.0137, -0.1042, -0.0131, 0.0988, -0.0015, 0.0113, 0.0134, -0.1014, -0.0000, 0.0001, 0.0164, -0.1243
54, 0.0107, -0.0829, -0.0102, 0.0784, -0.0011, 0.0086, 0.0105, -0.0811, -0.0000, 0.0001, 0.0129, -0.0995
54, 0.0073, -0.0730, -0.0069, 0.0689, -0.0007, 0.0074, 0.0072, -0.0717, -0.0000, 0.0001, 0.0089, -0.0879
54, 0.0045, -0.0407, -0.0042, 0.0380, -0.0003, 0.0032, 0.0045, -0.0410, -0.0000, 0.0001, 0.0056, -0.0502
54, 0.0020, -0.0460, -0.0018, 0.0436, -0.0001, 0.0025, 0.0021, -0.0473, 0.0000, 0.0008, 0.0026, -0.0580
54, -0.0008, -0.0308, 0.0009, 0.0290, 0.0002, 0.0010, -0.0007, -0.0325, 0.0001, 0.0006, -0.0008, -0.0399
54, -0.0040, -0.0204, 0.0040, 0.0189, 0.0004, -0.0000, -0.0038, -0.0223, 0.0002, 0.0004, -0.0047, -0.0274
54, -0.0067, -0.0127, 0.0067, 0.0115, 0.0006, -0.0007, -0.0065, -0.0149, 0.0002, 0.0003, -0.0081, -0.0182
54, -0.0096, 0.0098, 0.0095, -0.0104, 0.0008, -0.0023, -0.0094, 0.0076, 0.0003, -0.0004, -0.0116, 0.0094
54, -0.0130, 0.0252, 0.0128, -0.0254, 0.0010, -0.0034, -0.0128, 0.0229, 0.0004, -0.0009, -0.0158, 0.0284
54, -0.0159, 0.0358, 0.0157, -0.0357, 0.0012, -0.0042, -0.0158, 0.0335, 0.0005, -0.0012, -0.0194, 0.0414
54, -0.0185, 0.0446, 0.0182, -0.0442, 0.0014, -0.0048, -0.0184, 0.0423, 0.0006, -0.0015, -0.0226, 0.0522
54, -0.0223, 0.0824, 0.0218, -0.0810, 0.0016, -0.0072, -0.0221, 0.0802, 0.0007, -0.0027, -0.0273, 0.0989
54, -0.0247, 0.0703, 0.0242, -0.0692, 0.0018, -0.0065, -0.0246, 0.0680, 0.0008, -0.0023, -0.0303, 0.0839
54, -0.0273, 0.0840, 0.0267, -0.0826, 0.0019, -0.0073, -0.0272, 0.0817, 0.0009, -0.0028, -0.0335, 0.1008
54, -0.0303, 0.0976, 0.0297, -0.0957, 0.0021, -0.0082, -0.0302, 0.0953, 0.0010, -0.0032, -0.0372, 0.1175
54, -0.0334, 0.1196, 0.0327, -0.1171, 0.0023, -0.0096, -0.0333, 0.1174, 0.0011, -0.0040, -0.0411, 0.1447
54, -0.0370, 0.1456, 0.0362, -0.1425, 0.0026, -0.0113, -0.0370, 0.1435, 0.0012, -0.0048, -0.0456, 0.1768
54, -0.0411, 0.1492, 0.0402, -0.1459, 0.0028, -0.0115, -0.0411, 0.1470, 0.0014, -0.0050, -0.0506, 0.1812
54, -0.0449, 0.1665, 0.0439, -0.1626, 0.0031, -0.0126, -0.0449, 0.1642, 0.0015, -0.0055, -0.0553, 0.2023
54, -0.0482, 0.2104, 0.0472, -0.2055, 0.0033, -0.0154, -0.0483, 0.2084, 0.0016, -0.0070, -0.0595, 0.2568
54, -0.0479, 0.1872, 0.0469, -0.1828, 0.0033, -0.0139, -0.0480, 0.1850, 0.0016, -0.0062, -0.0591, 0.2280
54, -0.0491, 0.2465, 0.0480, -0.2406, 0.0033, -0.0177, -0.0492, 0.2445, 0.0016, -0.0082, -0.0605, 0.3013
54, -0.0541, 0.2542, 0.0529, -0.2481, 0.0037, -0.0181, -0.0542, 0.2522, 0.0018, -0.0085, -0.0667, 0.3108
54, -0.0589, 0.2786, 0.0577, -0.2720, 0.0040, -0.0196, -0.0591, 0.2769, 0.0020, -0.0093, -0.0728, 0.3411
54, -0.0634, 0.2865, 0.0621, -0.2793, 0.0042, -0.0201, -0.0636, 0.2843, 0.0021, -0.0096, -0.0783, 0.3503
54, -0.0653, 0.2656, 0.0639, -0.2588, 0.0043, -0.0187, -0.0655, 0.2631, 0.0022, -0.0088, -0.0806, 0.3242
54, -0.0692, 0.2927, 0.0677, -0.2849, 0.0046, -0.0203, -0.0694, 0.2898, 0.0023, -0.0098, -0.0854, 0.3572
54, -0.0684, 0.2659, 0.0669, -0.2589, 0.0045, -0.0185, -0.0686, 0.2631, 0.0023, -0.0089, -0.0845, 0.3242
54, -0.0693, 0.3903, 0.0679, -0.3805, 0.0046, -0.0263, -0.0696, 0.3884, 0.0023, -0.0130, -0.0857, 0.4785
54, -0.0716, 0.3299, 0.0702, -0.3221, 0.0047, -0.0226, -0.0720, 0.3282, 0.0024, -0.0110, -0.0886, 0.4044
54, -0.0695, 0.3513, 0.0682, -0.3434, 0.0046, -0.0239, -0.0699, 0.3502, 0.0023, -0.0117, -0.0861, 0.4314
54, -0.0699, 0.3312, 0.0686, -0.3241, 0.0046, -0.0226, -0.0704, 0.3301, 0.0024, -0.0111, -0.0866, 0.4067
54, -0.0661, 0.3501, 0.0649, -0.3426, 0.0044, -0.0238, -0.0665, 0.3491, 0.0022, -0.0117, -0.0819, 0.4301
54, -0.0646, 0.3643, 0.0635, -0.3569, 0.0043, -0.0247, -0.0651, 0.3638, 0.0022, -0.0122, -0.0801, 0.4482
54, -0.0600, 0.3834, 0.0592, -0.3763, 0.0041, -0.0260, -0.0606, 0.3838, 0.0020, -0.0129, -0.0746, 0.4728
54, -0.0566, 0.2926, 0.0559, -0.2884, 0.0039, -0.0205, -0.0572, 0.2933, 0.0019, -0.0098, -0.0704, 0.3613
54, -0.0555, 0.2994, 0.0549, -0.2955, 0.0038, -0.0210, -0.0561, 0.3007, 0.0019, -0.0101, -0.0691, 0.3703
54, -0.0524, 0.2608, 0.0518, -0.2583, 0.0036, -0.0186, -0.0530, 0.2624, 0.0018, -0.0088, -0.0653, 0.3231
