joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,prev_a_0,prev_a_1,prev_a_2,prev_a_3,prev_a_4,prev_a_5,prev_a_6,target_obs_pos_0,target_obs_pos_1,target_obs_pos_2,target_width,current_tcp_0,current_tcp_1,current_tcp_2,current_tcp_3,current_tcp_4,current_tcp_5,current_tcp_6,goal_pos_0,goal_pos_1,goal_pos_2,action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.24762707948684692, 0.48893076181411743, -0.4370291829109192, -0.12585122883319855, -0.19359201192855835, 0.7743989825248718, 0.03999999910593033, 0.03999999910593033, -0.04707400128245354, 0.09351909905672073, -0.11980657279491425, 0.06321217119693756, -0.035594306886196136, 0.05705000087618828, -0.02899949997663498, 0.062040697783231735, -0.07659441977739334, 0.0387350395321846, -0.02511727064847946, 0.04269517585635185, 0.10000000149011612, 0.7668432593345642, -0.006690734066069126, 0.2549000084400177, 0.05971299856901169, 0.6003465056419373, 0.033769793808460236, 0.4797458052635193, 0.7176665663719177, 0.6950051784515381, -0.043396636843681335, 0.0062629543244838715, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.014384409412741661,0.026867415755987167,-0.035643577575683594,0.020988184958696365,-0.00914798304438591,0.012902837246656418,3.753467559814453
-0.252186119556427, 0.49779564142227173, -0.44904643297195435, -0.11938650906085968, -0.19684141874313354, 0.7792391180992126, 0.03999999910593033, 0.03999999910593033, -0.04672764614224434, 0.08906145393848419, -0.11264683306217194, 0.06905009597539902, -0.02996896207332611, 0.04001622274518013, -0.02886955440044403, 0.058418843895196915, -0.07458651810884476, 0.04093250632286072, -0.021949276328086853, 0.03435733914375305, 0.10000000149011612, 0.7672979235649109, -0.006380042061209679, 0.2549000084400177, 0.05971299856901169, 0.6039215922355652, 0.03089512139558792, 0.4807049036026001, 0.7158162593841553, 0.6969650983810425, -0.04271379113197327, 0.004715679679065943, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.01417546160519123,0.02504463493824005,-0.03440301492810249,0.021190904080867767,-0.007934849709272385,0.010070957243442535,3.7693979740142822
-0.25689107179641724, 0.5063524842262268, -0.46021825075149536, -0.11251182854175568, -0.1996580958366394, 0.7830646634101868, 0.03999999910593033, 0.03999999910593033, -0.043961960822343826, 0.08192481845617294, -0.11154621094465256, 0.07144104689359665, -0.025193488225340843, 0.03139709308743477, -0.028768818825483322, 0.053734831511974335, -0.07128715515136719, 0.04197636991739273, -0.01829596608877182, 0.025805674493312836, 0.10000000149011612, 0.7674382328987122, -0.006468713749200106, 0.2549000084400177, 0.05971299856901169, 0.607319176197052, 0.027905063703656197, 0.481157511472702, 0.7142705321311951, 0.6986114978790283, -0.041861921548843384, 0.0026690252125263214, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.014087794348597527,0.023618092760443687,-0.03329549357295036,0.021746598184108734,-0.0064883753657341,0.006896615028381348,3.7712342739105225
-0.26147395372390747, 0.5141821503639221, -0.4710748791694641, -0.10574539005756378, -0.20203465223312378, 0.7858496308326721, 0.03999999910593033, 0.03999999910593033, -0.04730428382754326, 0.07612549513578415, -0.1104404628276825, 0.07264640182256699, -0.022003352642059326, 0.02401113323867321, -0.02835092321038246, 0.0500892698764801, -0.06880602985620499, 0.042381808161735535, -0.01586969941854477, 0.02014191448688507, 0.10000000149011612, 0.7674112319946289, -0.006506187375634909, 0.2549000084400177, 0.05971299856901169, 0.6104015707969666, 0.02492024563252926, 0.4817390441894531, 0.7130618095397949, 0.6998844742774963, -0.04128265380859375, 0.0005840836674906313, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.013876663520932198,0.02222396433353424,-0.03228073939681053,0.022154957056045532,-0.005878977477550507,0.004468314349651337,3.7805252075195312
-0.2659948468208313, 0.5217276215553284, -0.4820616841316223, -0.0985298901796341, -0.20401138067245483, 0.7878369688987732, 0.03999999910593033, 0.03999999910593033, -0.04430358111858368, 0.06942076981067657, -0.09952014684677124, 0.07000192999839783, -0.019437434151768684, 0.015415218658745289, -0.028175588697195053, 0.047236185520887375, -0.06659098714590073, 0.04349319636821747, -0.0129767507314682, 0.013793230056762695, 0.10000000149011612, 0.7673910856246948, -0.006448147352784872, 0.2549000084400177, 0.05971299856901169, 0.6134001612663269, 0.021815303713083267, 0.4825916290283203, 0.7121454477310181, 0.7008368968963623, -0.0409158430993557, -0.0015644712839275599, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.01346316747367382,0.020305408164858818,-0.0306951142847538,0.021534889936447144,-0.0047545768320560455,0.002885080873966217,3.76863956451416
-0.27036553621292114, 0.5285044312477112, -0.4917758107185364, -0.09157295525074005, -0.2058088183403015, 0.7889625430107117, 0.03999999910593033, 0.03999999910593033, -0.04358744993805885, 0.06667814403772354, -0.10537434369325638, 0.0704713836312294, -0.016126926988363266, 0.00968441367149353, -0.027753327041864395, 0.04444792866706848, -0.06456147879362106, 0.044309914112091064, -0.011757954955101013, 0.008936628699302673, 0.10000000149011612, 0.7641429305076599, -0.007793264463543892, 0.2549000084400177, 0.05971299856901169, 0.6159422993659973, 0.01892147585749626, 0.48309051990509033, 0.7114797830581665, 0.7015325427055359, -0.0404207706451416, -0.0038370457477867603, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.013233587145805359,0.019370902329683304,-0.030019063502550125,0.022074956446886063,-0.0042318180203437805,0.0015222057700157166,3.7652134895324707
-0.2747367024421692, 0.5351782441139221, -0.5020092129707336, -0.08438463509082794, -0.20728248357772827, 0.7896845936775208, 0.03999999910593033, 0.03999999910593033, -0.043933968991041183, 0.06546761095523834, -0.10075484216213226, 0.07326962798833847, -0.014286196790635586, 0.005258013494312763, -0.02692633494734764, 0.040610816329717636, -0.0613902285695076, 0.04306977987289429, -0.009509153664112091, 0.005770161747932434, 0.10000000149011612, 0.7640344500541687, -0.007612763438373804, 0.2549000084400177, 0.05971299856901169, 0.6185153126716614, 0.015811176970601082, 0.48384523391723633, 0.7109823822975159, 0.7020326852798462, -0.04020059108734131, -0.006168244406580925, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.012862412258982658,0.017987970262765884,-0.029114127159118652,0.021330486983060837,-0.003965370357036591,-0.0003899484872817993,3.786876916885376
-0.27903395891189575, 0.5413714051246643, -0.5118191838264465, -0.07725031673908234, -0.20858782529830933, 0.7900200486183167, 0.03999999910593033, 0.03999999910593033, -0.04201348125934601, 0.05864069610834122, -0.09144418686628342, 0.06851287186145782, -0.012818886898458004, 0.0003972987469751388, -0.026467174291610718, 0.03874180465936661, -0.06003812700510025, 0.044149912893772125, -0.008463636040687561, 0.003044411540031433, 0.10000000149011612, 0.7627763152122498, -0.008371565490961075, 0.2549000084400177, 0.05971299856901169, 0.6208664178848267, 0.012831694446504116, 0.4847352206707001, 0.7106289267539978, 0.7023743391036987, -0.04007790610194206, -0.008400551974773407, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.012272333726286888,0.016288243234157562,-0.02763468027114868,0.0206303708255291,-0.00348784402012825,-0.0009816735982894897,3.7597362995147705
-0.28299885988235474, 0.5468741059303284, -0.5205863118171692, -0.0705757886171341, -0.20975524187088013, 0.7897902131080627, 0.03999999910593033, 0.03999999910593033, -0.04070092365145683, 0.051766302436590195, -0.0920317992568016, 0.06691618263721466, -0.011454060673713684, -0.004654731135815382, -0.025724824517965317, 0.03597594052553177, -0.058228254318237305, 0.042660973966121674, -0.007930740714073181, -0.0007798969745635986, 0.10000000149011612, 0.762877345085144, -0.008370169438421726, 0.2549000084400177, 0.05971299856901169, 0.6229261755943298, 0.010025250725448132, 0.4853385090827942, 0.7104254961013794, 0.7025613188743591, -0.0398782379925251, -0.010624013841152191, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.011811191216111183,0.015575870871543884,-0.026723366230726242,0.020869974046945572,-0.0030673742294311523,-0.001845531165599823,3.724954843521118
-0.2870972752571106, 0.5521579384803772, -0.5296185612678528, -0.06369979679584503, -0.21095257997512817, 0.789320170879364, 0.03999999910593033, 0.03999999910593033, -0.040728624910116196, 0.05209092050790787, -0.09442463517189026, 0.06862223148345947, -0.010201008059084415, -0.0063409809954464436, -0.024544667452573776, 0.032576486468315125, -0.05526936054229736, 0.0412607416510582, -0.0069756880402565, -0.0019633471965789795, 0.10000000149011612, 0.7628743052482605, -0.00825688149780035, 0.2549000084400177, 0.05971299856901169, 0.6249101758003235, 0.007185107562690973, 0.4862542152404785, 0.7103240489959717, 0.7026308178901672, -0.03983985632658005, -0.01274687610566616, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.011405142024159431,0.015151510946452618,-0.026319283992052078,0.020601574331521988,-0.003290075808763504,-0.0034631453454494476,3.7395975589752197
-0.29093819856643677, 0.5572410225868225, -0.5386036038398743, -0.05685706436634064, -0.2119329571723938, 0.7885510325431824, 0.03999999910593033, 0.03999999910593033, -0.03804155811667442, 0.05048580840229988, -0.08216793835163116, 0.06913729012012482, -0.010980896651744843, -0.011234859004616737, -0.023622382432222366, 0.03115174174308777, -0.053446732461452484, 0.041739948093891144, -0.006134748458862305, -0.003691062331199646, 0.10000000149011612, 0.7627092599868774, -0.008277843706309795, 0.2549000084400177, 0.05971299856901169, 0.6267625689506531, 0.004433154594153166, 0.4872160255908966, 0.710350513458252, 0.7025637626647949, -0.039820026606321335, -0.014854135923087597, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.010713018476963043,0.013617690652608871,-0.025165285915136337,0.018807925283908844,-0.003295455127954483,-0.0038041770458221436,3.741499662399292
-0.2946212887763977, 0.561953604221344, -0.5470378994941711, -0.05026121437549591, -0.21305471658706665, 0.7873602509498596, 0.03999999910593033, 0.03999999910593033, -0.032086748629808426, 0.04413486272096634, -0.07794298976659775, 0.06346075236797333, -0.010694257915019989, -0.012163200415670872, -0.022810284048318863, 0.030303021892905235, -0.052638567984104156, 0.041203148663043976, -0.006580151617527008, -0.006926290690898895, 0.10000000149011612, 0.7626257538795471, -0.00816549826413393, 0.2549000084400177, 0.05971299856901169, 0.6285043954849243, 0.0018511596135795116, 0.48818710446357727, 0.7105322480201721, 0.7023376226425171, -0.039808645844459534, -0.016764357686042786, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.009947115555405617,0.01302664540708065,-0.024177782237529755,0.018447231501340866,-0.0028875619173049927,-0.0035576336085796356,3.689633369445801
-0.2978370785713196, 0.5661807656288147, -0.554638683795929, -0.04442305862903595, -0.2140321135520935, 0.7861410975456238, 0.03999999910593033, 0.03999999910593033, -0.03188851848244667, 0.042742323130369186, -0.08247654139995575, 0.0614035502076149, -0.010484414175152779, -0.011478818021714687, -0.021426036953926086, 0.027235381305217743, -0.050330571830272675, 0.03761585056781769, -0.006590910255908966, -0.007608354091644287, 0.10000000149011612, 0.7633644938468933, -0.007854449562728405, 0.2549000084400177, 0.05971299856901169, 0.6300605535507202, -0.00039873726200312376, 0.4890081286430359, 0.7107462882995605, 0.7020847797393799, -0.03970784321427345, -0.018436435610055923, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.009552255272865295,0.013053682632744312,-0.02392745018005371,0.018686458468437195,-0.0029262863099575043,-0.00448472797870636,3.686622142791748
